d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9841,4091915,84619
128,100,32,100,100,0.9937,6768588,93985
128,200,32,100,100,0.9959,10503369,100957
128,50,64,100,100,0.9863,4259868,89543
128,100,64,100,100,0.9953,7118716,101604
128,200,64,100,100,0.9978,11112964,111864
128,50,128,100,100,0.9996,8204006,169667
128,100,128,100,100,0.9956,7322474,103607
128,200,128,100,100,0.9982,11343523,114259
128,50,32,200,100,0.9974,4091915,129319
128,100,32,200,100,0.9994,6768588,142335
128,200,32,200,100,0.9997,10503369,151967
128,50,64,200,100,0.9977,4259868,135680
128,100,64,200,100,0.9996,7118716,151889
128,200,64,200,100,0.9998,11112964,165593
128,50,128,200,100,0.9999,8204006,231333
128,100,128,200,100,0.9996,7322474,154324
128,200,128,200,100,0.9999,11343523,168426
128,50,32,400,100,0.9999,4091915,192627
128,100,32,400,100,1,6768588,208258
128,200,32,400,100,1,10503369,220366
128,50,64,400,100,0.9999,4259868,199527
128,100,64,400,100,1,7118716,218777
128,200,64,400,100,1,11112964,235254
128,50,128,400,100,1,8204006,305270
128,100,128,400,100,1,7322474,221514
128,200,128,400,100,1,11343523,238358
