d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9849,4564293,77622
128,100,32,100,100,0.9934,7253048,86880
128,200,32,100,100,0.9959,10996630,93994
128,50,64,100,100,0.9863,4730278,82472
128,100,64,100,100,0.9953,7602457,94587
128,200,64,100,100,0.9979,11604528,104890
128,50,128,100,100,0.9995,8655856,162897
128,100,128,100,100,0.9954,7805460,96575
128,200,128,100,100,0.9982,11835168,107177
128,50,32,200,100,0.9974,4564293,122026
128,100,32,200,100,0.9994,7253048,135091
128,200,32,200,100,0.9998,10996630,144688
128,50,64,200,100,0.9976,4730278,128422
128,100,64,200,100,0.9996,7602457,144658
128,200,64,200,100,0.9999,11604528,158376
128,50,128,200,100,0.9999,8655856,224156
128,100,128,200,100,0.9996,7805460,147056
128,200,128,200,100,1,11835168,161163
128,50,32,400,100,0.9999,4564293,185156
128,100,32,400,100,1,7253048,200832
128,200,32,400,100,1,10996630,212951
128,50,64,400,100,0.9999,4730278,192082
128,100,64,400,100,1,7602457,211349
128,200,64,400,100,1,11604528,227824
128,50,128,400,100,1,8655856,297836
128,100,128,400,100,1,7805460,214084
128,200,128,400,100,1,11835168,230938
