d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9847,4564960,84517
128,100,32,100,100,0.9936,7252787,93913
128,200,32,100,100,0.9958,10997238,100982
128,50,64,100,100,0.9859,4728452,89378
128,100,64,100,100,0.9954,7601966,101605
128,200,64,100,100,0.9978,11604528,111832
128,50,128,100,100,0.9994,8655235,169624
128,100,128,100,100,0.9954,7804505,103520
128,200,128,100,100,0.9981,11835693,114257
128,50,32,200,100,0.9976,4564812,129182
128,100,32,200,100,0.9994,7252267,142332
128,200,32,200,100,0.9997,10998171,151879
128,50,64,200,100,0.9976,4730788,135629
128,100,64,200,100,0.9995,7602049,151927
128,200,64,200,100,0.9998,11605531,165652
128,50,128,200,100,0.9999,8657887,231298
128,100,128,200,100,0.9996,7804745,154326
128,200,128,200,100,0.9999,11835500,168405
128,50,32,400,100,0.9997,4564899,192633
128,100,32,400,100,1,7252642,208276
128,200,32,400,100,1,10995256,220356
128,50,64,400,100,0.9999,4731532,199526
128,100,64,400,100,1,7600654,218786
128,200,64,400,100,1,11606110,235253
128,50,128,400,100,1,8657902,305246
128,100,128,400,100,1,7803012,221516
128,200,128,400,100,1,11835638,238356
