d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9851,3878324,84696
128,100,32,100,100,0.9934,6542444,93870
128,200,32,100,100,0.9958,10267546,101091
128,50,64,100,100,0.9862,4047303,89456
128,100,64,100,100,0.9953,6894341,101610
128,200,64,100,100,0.9978,10877341,111856
128,50,128,100,100,0.9993,8022215,169768
128,100,128,100,100,0.9955,7097243,103633
128,200,128,100,100,0.9981,11107618,114142
128,50,32,200,100,0.9973,3875287,129288
128,100,32,200,100,0.9994,6544023,142356
128,200,32,200,100,0.9997,10266681,151878
128,50,64,200,100,0.9976,4045121,135683
128,100,64,200,100,0.9996,6895568,151936
128,200,64,200,100,0.9998,10876098,165625
128,50,128,200,100,0.9998,8024444,231373
128,100,128,200,100,0.9992,7098165,154294
128,200,128,200,100,0.9999,11105892,168416
128,50,32,400,100,0.9999,3875943,192608
128,100,32,400,100,1,6541954,208271
128,200,32,400,100,1,10267519,220379
128,50,64,400,100,0.9999,4047176,199592
128,100,64,400,100,1,6892282,218771
128,200,64,400,100,1,10876319,235245
128,50,128,400,100,0.9999,8025276,305290
128,100,128,400,100,1,7097958,221507
128,200,128,400,100,1,11109644,238375
