d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9845,3873969,84696
128,100,32,100,100,0.9935,6540857,93937
128,200,32,100,100,0.9958,10266482,100947
128,50,64,100,100,0.9861,4048108,89697
128,100,64,100,100,0.9953,6894602,101645
128,200,64,100,100,0.9978,10876276,111891
128,50,128,100,100,0.9996,8018357,169803
128,100,128,100,100,0.9954,7098319,103643
128,200,128,100,100,0.9982,11106941,114205
128,50,32,200,100,0.9974,3873969,129272
128,100,32,200,100,0.9994,6540857,142335
128,200,32,200,100,0.9997,10266482,151908
128,50,64,200,100,0.9976,4048108,135821
128,100,64,200,100,0.9996,6894602,151891
128,200,64,200,100,0.9998,10876276,165589
128,50,128,200,100,0.9999,8018357,231295
128,100,128,200,100,0.9996,7098319,154317
128,200,128,200,100,0.9999,11106941,168431
128,50,32,400,100,0.9999,3873969,192623
128,100,32,400,100,1,6540857,208261
128,200,32,400,100,1,10266482,220372
128,50,64,400,100,0.9999,4048108,199706
128,100,64,400,100,1,6894602,218782
128,200,64,400,100,1,10876276,235247
128,50,128,400,100,1,8018357,305259
128,100,128,400,100,1,7098319,221507
128,200,128,400,100,1,11106941,238359
