d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9842,4565315,79858
128,100,32,100,100,0.9936,7252556,89204
128,200,32,100,100,0.996,10997215,96220
128,50,64,100,100,0.9857,4730247,84812
128,100,64,100,100,0.9955,7601934,96934
128,200,64,100,100,0.9978,11606068,107186
128,50,128,100,100,0.9997,8656811,165345
128,100,128,100,100,0.9954,7806104,99112
128,200,128,100,100,0.9981,11836331,109498
128,50,32,200,100,0.9977,4565646,124313
128,100,32,200,100,0.9994,7252748,137486
128,200,32,200,100,0.9997,10996957,147083
128,50,64,200,100,0.9976,4730013,130770
128,100,64,200,100,0.9995,7601058,147100
128,200,64,200,100,0.9998,11604737,160857
128,50,128,200,100,0.9999,8657470,226630
128,100,128,200,100,0.9996,7804880,149494
128,200,128,200,100,0.9999,11836840,163498
128,50,32,400,100,0.9999,4565541,187602
128,100,32,400,100,1,7252390,203305
128,200,32,400,100,1,10995799,215397
128,50,64,400,100,0.9999,4731063,194493
128,100,64,400,100,1,7601565,213867
128,200,64,400,100,1,11605004,230284
128,50,128,400,100,1,8655941,300299
128,100,128,400,100,0.9999,7805409,216559
128,200,128,400,100,1,11835317,233419
