d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9844,4564293,79871
128,100,32,100,100,0.9935,7253048,89101
128,200,32,100,100,0.9958,10996630,96302
128,50,64,100,100,0.9861,4730278,84618
128,100,64,100,100,0.9954,7602457,97043
128,200,64,100,100,0.998,11604528,107213
128,50,128,100,100,0.9995,8655856,165133
128,100,128,100,100,0.9954,7805460,98977
128,200,128,100,100,0.9981,11835168,109360
128,50,32,200,100,0.9974,4564293,124285
128,100,32,200,100,0.9994,7253048,137434
128,200,32,200,100,0.9997,10996630,147105
128,50,64,200,100,0.9977,4730278,130857
128,100,64,200,100,0.9996,7602457,147079
128,200,64,200,100,0.9998,11604528,160805
128,50,128,200,100,0.9999,8655856,226558
128,100,128,200,100,0.9996,7805460,149568
128,200,128,200,100,0.9999,11835168,163524
128,50,32,400,100,0.9999,4564293,187666
128,100,32,400,100,1,7253048,203322
128,200,32,400,100,1,10996630,215409
128,50,64,400,100,0.9999,4730278,194544
128,100,64,400,100,1,7602457,213844
128,200,64,400,100,1,11604528,230250
128,50,128,400,100,1,8655856,300373
128,100,128,400,100,1,7805460,216535
128,200,128,400,100,1,11835168,233400
