d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9832,3782645,84756
128,100,32,100,100,0.992,6441928,93908
128,200,32,100,100,0.9958,10152594,100942
128,50,64,100,100,0.9846,3971872,89996
128,100,64,100,100,0.9941,6804709,101644
128,200,64,100,100,0.9978,10766364,111894
128,50,128,100,100,0.9978,8007487,169797
128,100,128,100,100,0.9941,7008447,103585
128,200,128,100,100,0.9981,10997238,114272
128,50,32,200,100,0.996,3782645,129292
128,100,32,200,100,0.9981,6441928,142374
128,200,32,200,100,0.9997,10152594,151947
128,50,64,200,100,0.9962,3971872,135721
128,100,64,200,100,0.9982,6804709,151903
128,200,64,200,100,0.9998,10766364,165671
128,50,128,200,100,0.9983,8007487,231450
128,100,128,200,100,0.9983,7008447,154748
128,200,128,200,100,0.9999,10997238,168386
128,50,32,400,100,0.9984,3782645,192607
128,100,32,400,100,0.9986,6441928,208264
128,200,32,400,100,1,10152594,220369
128,50,64,400,100,0.9984,3971872,199521
128,100,64,400,100,0.9986,6804709,218804
128,200,64,400,100,1,10766364,235255
128,50,128,400,100,0.9983,8007487,305523
128,100,128,400,100,0.9986,7008447,221526
128,200,128,400,100,1,10997238,238373
