d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9847,4091915,84680
128,100,32,100,100,0.9934,6768588,93914
128,200,32,100,100,0.9958,10503369,100965
128,50,64,100,100,0.9862,4259868,89391
128,100,64,100,100,0.9953,7118716,101609
128,200,64,100,100,0.9978,11112964,111908
128,50,128,100,100,0.9996,8204006,169595
128,100,128,100,100,0.9954,7322474,103583
128,200,128,100,100,0.9981,11343523,114034
128,50,32,200,100,0.9974,4091915,129316
128,100,32,200,100,0.9994,6768588,142373
128,200,32,200,100,0.9997,10503369,151916
128,50,64,200,100,0.9976,4259868,135758
128,100,64,200,100,0.9996,7118716,151859
128,200,64,200,100,0.9998,11112964,165577
128,50,128,200,100,0.9999,8204006,231268
128,100,128,200,100,0.9996,7322474,154315
128,200,128,200,100,0.9999,11343523,168401
128,50,32,400,100,0.9999,4091915,192626
128,100,32,400,100,1,6768588,208266
128,200,32,400,100,1,10503369,220373
128,50,64,400,100,0.9999,4259868,199519
128,100,64,400,100,1,7118716,219177
128,200,64,400,100,1,11112964,235253
128,50,128,400,100,1,8204006,305270
128,100,128,400,100,1,7322474,221515
128,200,128,400,100,1,11343523,238361
