d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9846,3873969,84789
128,100,32,100,100,0.9936,6540857,93984
128,200,32,100,100,0.9958,10266482,101070
128,50,64,100,100,0.9861,4048108,89626
128,100,64,100,100,0.9954,6894602,101671
128,200,64,100,100,0.9978,10876276,111821
128,50,128,100,100,0.9996,8018357,169660
128,100,128,100,100,0.9955,7098319,103594
128,200,128,100,100,0.9981,11106941,114125
128,50,32,200,100,0.9975,3873969,129306
128,100,32,200,100,0.9995,6540857,142299
128,200,32,200,100,0.9997,10266482,151920
128,50,64,200,100,0.9976,4048108,135826
128,100,64,200,100,0.9996,6894602,151879
128,200,64,200,100,0.9998,10876276,165592
128,50,128,200,100,0.9999,8018357,231287
128,100,128,200,100,0.9997,7098319,154329
128,200,128,200,100,0.9999,11106941,168409
128,50,32,400,100,0.9999,3873969,192622
128,100,32,400,100,1,6540857,208266
128,200,32,400,100,1,10266482,220381
128,50,64,400,100,0.9999,4048108,199706
128,100,64,400,100,1,6894602,218775
128,200,64,400,100,1,10876276,235251
128,50,128,400,100,1,8018357,305257
128,100,128,400,100,1,7098319,221507
128,200,128,400,100,1,11106941,238372
