d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.981,3785348,84649
128,100,32,100,100,0.9926,6444608,93946
128,200,32,100,100,0.9959,10157063,100993
128,50,64,100,100,0.9732,3959157,89519
128,100,64,100,100,0.9946,6796565,101555
128,200,64,100,100,0.9978,10764340,111962
128,50,128,100,100,0.9983,8018417,170010
128,100,128,100,100,0.9953,7009194,103544
128,200,128,100,100,0.9981,10995879,114245
128,50,32,200,100,0.9954,3785731,129192
128,100,32,200,100,0.9986,6447345,142936
128,200,32,200,100,0.9997,10160137,151866
128,50,64,200,100,0.9961,3959288,135626
128,100,64,200,100,0.9993,6801992,151908
128,200,64,200,100,0.9998,10767014,165644
128,50,128,200,100,0.9981,8017342,231475
128,100,128,200,100,0.998,7009402,154274
128,200,128,200,100,0.9999,10994146,168417
128,50,32,400,100,0.9991,3788888,192668
128,100,32,400,100,0.9993,6446372,208201
128,200,32,400,100,1,10157061,220404
128,50,64,400,100,0.9987,3963244,199465
128,100,64,400,100,0.9995,6802779,218852
128,200,64,400,100,1,10771118,235233
128,50,128,400,100,0.9983,8023952,305949
128,100,128,400,100,0.9995,7008601,221517
128,200,128,400,100,1,10996620,238401
