d,efc,m,efs,k,recall,distcountconstr,distcountsearch,distcache
128,50,32,100,100,0.9847,5545912,84602
128,100,32,100,100,0.9935,8244722,93872
128,200,32,100,100,0.9958,11994690,100883
128,50,64,100,100,0.9859,5711148,89411
128,100,64,100,100,0.9954,8593282,101588
128,200,64,100,100,0.9978,12603472,111773
128,50,128,100,100,0.9995,9623599,169572
128,100,128,100,100,0.9954,8796421,103780
128,200,128,100,100,0.9981,12834182,114187
128,50,32,200,100,0.9975,5545912,129233
128,100,32,200,100,0.9994,8244722,142317
128,200,32,200,100,0.9997,11994690,151895
128,50,64,200,100,0.9976,5711148,135662
128,100,64,200,100,0.9996,8593282,151936
128,200,64,200,100,0.9998,12603472,165644
128,50,128,200,100,0.9999,9623599,231251
128,100,128,200,100,0.9996,8796421,154339
128,200,128,200,100,0.9999,12834182,168393
128,50,32,400,100,0.9999,5545912,192598
128,100,32,400,100,1,8244722,208272
128,200,32,400,100,1,11994690,220365
128,50,64,400,100,0.9999,5711148,199472
128,100,64,400,100,1,8593282,218798
128,200,64,400,100,1,12603472,235266
128,50,128,400,100,1,9623599,305266
128,100,128,400,100,1,8796421,221527
128,200,128,400,100,1,12834182,238359
